,ORF_id_gen,chromosome,start,stop,gene_id,gene_symbol,strand,start_codon,ORF_length,transcript_id,uORFids
185,chr16:58599326-58599386:-,chr16,58599327,58599386,ENSG00000125107.17,CNOT1,-,ATG,19,ENST00000317147.9,ENST00000317147.9.1
186,chr16:68266597-68274779:+,chr16,68266598,68274779,ENSG00000103064.13,SLC7A6,+,ATG,70,ENST00000618043.4,ENST00000618043.4.1
187,chr16:77191221-77193648:+,chr16,77191222,77193648,ENSG00000103111.14,MON1B,+,ATG,130,ENST00000248248.7,ENST00000248248.7.1
188,chr16:70523834-70523873:+,chr16,70523835,70523873,ENSG00000189091.12,SF3B3,+,ATG,12,ENST00000302516.9,ENST00000302516.9.1
189,chr16:89418324-89490305:-,chr16,89418325,89490305,ENSG00000167522.15,ANKRD11,-,ATG,34,ENST00000301030.9,ENST00000301030.9.1
190,chr16:89972109-89972349:-,chr16,89972110,89972349,ENSG00000177946.6,RP11-566K11.6,-,ATG,79,ENST00000314994.5,ENST00000314994.5.1
191,chr17:3668826-3668862:+,chr17,3668827,3668862,ENSG00000127774.6,TMEM93,+,ATG,11,ENST00000248378.5,ENST00000248378.5.1
192,chr17:4999896-5000223:+,chr17,4999897,5000223,ENSG00000129250.11,KIF1C,+,ATG,25,ENST00000320785.9,ENST00000320785.9.1
193,chr17:14301317-14301407:+,chr17,14301318,14301407,ENSG00000125430.8,HS3ST3B1,+,ATG,29,ENST00000360954.2,ENST00000360954.2.1
194,chr17:18865833-18877748:+,chr17,18865834,18877748,ENSG00000141127.14,PRPSAP2,+,ATG,78,ENST00000610773.4,ENST00000610773.4.1
195,chr17:19867473-19867560:-,chr17,19867474,19867560,ENSG00000083290.19,ULK2,-,ATG,28,ENST00000361658.6,ENST00000361658.6.1
196,chr17:28339417-28339453:+,chr17,28339418,28339453,ENSG00000109079.9,TNFAIP1,+,ATG,11,ENST00000226225.6,ENST00000226225.6.1
197,chr17:30832278-30832320:+,chr17,30832279,30832320,ENSG00000176208.8,ATAD5,+,ATG,13,ENST00000321990.4,ENST00000321990.4.1
198,chr17:35735123-35740485:+,chr17,35735124,35740485,ENSG00000270885.1,RASL10B,+,ATG,117,ENST00000603017.1,ENST00000603017.1.1
199,chr17:44324716-44324764:-,chr17,44324717,44324764,ENSG00000013306.15,SLC25A39,-,ATG,15,ENST00000225308.12,ENST00000225308.12.1
200,chr17:49322477-49361961:-,chr17,49322478,49361961,ENSG00000198740.8,ZNF652,-,ATG,27,ENST00000508237.5,ENST00000508237.5.1
201,chr17:58351501-58352135:-,chr17,58351502,58352135,ENSG00000213246.6,SUPT4H1,-,ATG,25,ENST00000577396.5,ENST00000577396.5.1
202,chr17:59892857-59892908:-,chr17,59892858,59892908,ENSG00000108423.14,TUBD1,-,ATG,16,ENST00000325752.7,ENST00000325752.7.1
203,chr17:68248451-68248553:+,chr17,68248452,68248553,ENSG00000196704.11,AMZ2,+,ATG,33,ENST00000359904.7,ENST00000359904.7.1
204,chr17:76729705-76729792:+,chr17,76729706,76729792,ENSG00000181038.13,METTL23,+,ATG,28,ENST00000588783.5,ENST00000588783.5.1
205,chr17:78997819-78997939:-,chr17,78997820,78997939,ENSG00000171302.16,CANT1,-,ATG,39,ENST00000302345.6,ENST00000302345.6.1
206,chr17:81893566-81893587:+,chr17,81893567,81893587,ENSG00000141552.17,ANAPC11,+,ATG,6,ENST00000571570.5,ENST00000571570.5.1
207,chr18:10454632-10454866:+,chr18,10454633,10454866,ENSG00000154856.12,APCDD1,+,ATG,77,ENST00000355285.9,ENST00000355285.9.1
208,chr18:26226826-26226922:+,chr18,26226827,26226922,ENSG00000141384.12,TAF4B,+,ATG,31,ENST00000269142.9,ENST00000269142.9.1
209,chr18:36129220-36129250:-,chr18,36129221,36129250,ENSG00000141424.12,SLC39A6,-,ATG,9,ENST00000269187.9,ENST00000269187.9.1
210,chr18:50663190-50663238:+,chr18,50663191,50663238,ENSG00000141639.11,MAPK4,+,ATG,15,ENST00000400384.6,ENST00000400384.6.1
211,chr18:74148596-74148623:+,chr18,74148597,74148623,ENSG00000075336.11,TIMM21,+,ATG,8,ENST00000169551.10,ENST00000169551.10.1
212,chr19:1911902-1912160:+,chr19,1911903,1912160,ENSG00000213638.5,ADAT3,+,ATG,85,ENST00000329478.3,ENST00000329478.3.1
213,chr19:11529065-11529122:-,chr19,11529066,11529122,ENSG00000130159.13,ECSIT,-,ATG,18,ENST00000270517.11,ENST00000270517.11.1
214,chr19:18870576-18896072:-,chr19,18870577,18896072,ENSG00000130283.8,GDF1,-,ATG,350,ENST00000247005.7,ENST00000247005.7.1
215,chr19:35937227-35937341:+,chr19,35937228,35937341,ENSG00000126243.8,LRFN3,+,ATG,37,ENST00000588831.5,ENST00000588831.5.1
216,chr19:36236265-36236337:+,chr19,36236266,36236337,ENSG00000167635.11,ZNF146,+,ATG,23,ENST00000456324.5,ENST00000456324.5.1
217,chr19:38081398-38081497:+,chr19,38081399,38081497,ENSG00000105738.10,SIPA1L3,+,ATG,32,ENST00000222345.10,ENST00000222345.10.1
218,chr19:36115085-36115211:-,chr19,36115086,36115211,ENSG00000105258.8,POLR2I,-,ATG,41,ENST00000221859.8,ENST00000221859.8.1
219,chr19:36114934-36115024:-,chr19,36114935,36115024,ENSG00000105258.8,POLR2I,-,ATG,29,ENST00000221859.8,ENST00000221859.8.2
220,chr19:38893847-38899521:-,chr19,38893848,38899521,ENSG00000068903.19,SIRT2,-,ATG,11,ENST00000358931.9,ENST00000358931.9.1
221,chr19:40742432-40744683:-,chr19,40742433,40744683,ENSG00000188493.14,C19orf54,-,ATG,179,ENST00000596809.5,ENST00000596809.5.1
222,chr19:40800522-40800603:+,chr19,40800523,40800603,ENSG00000269858.5,EGLN2,+,ATG,26,ENST00000303961.8,ENST00000303961.8.1
223,chr19:39831874-39834198:-,chr19,39831875,39834198,ENSG00000105204.13,DYRK1B,-,ATG,89,ENST00000323039.9,ENST00000323039.9.1
224,chr19:42325917-42325989:+,chr19,42325918,42325989,ENSG00000105429.12,MEGF8,+,ATG,23,ENST00000378073.5,ENST00000378073.5.1
225,chr19:47352776-47352818:+,chr19,47352777,47352818,ENSG00000134815.18,DHX34,+,ATG,13,ENST00000328771.8,ENST00000328771.8.1
226,chr19:50507676-50511158:-,chr19,50507677,50511158,ENSG00000161677.11,JOSD2,-,ATG,75,ENST00000598418.5,ENST00000598418.5.1
227,chr19:49929395-49930906:+,chr19,49929396,49930906,ENSG00000169136.10,ATF5,+,ATG,59,ENST00000423777.6,ENST00000423777.6.1
228,chr20:325669-325732:+,chr20,325670,325732,ENSG00000177732.8,SOX12,+,ATG,20,ENST00000342665.4,ENST00000342665.4.1
229,chr20:408240-408705:+,chr20,408241,408705,ENSG00000125826.20,RBCK1,+,ATG,154,ENST00000382214.7,ENST00000382214.7.1
230,chr20:3854624-3862359:+,chr20,3854625,3862359,ENSG00000088888.17,MAVS,+,ATG,131,ENST00000416600.6,ENST00000416600.6.1
231,chr20:3846807-3854638:+,chr20,3846808,3854638,ENSG00000088888.17,MAVS,+,ATG,58,ENST00000416600.6,ENST00000416600.6.2
232,chr20:6768277-6768589:+,chr20,6768278,6768589,ENSG00000125845.6,BMP2,+,ATG,103,ENST00000378827.4,ENST00000378827.4.1
233,chr20:6768191-6768278:+,chr20,6768192,6768278,ENSG00000125845.6,BMP2,+,ATG,28,ENST00000378827.4,ENST00000378827.4.2
234,chr20:10420545-10420737:-,chr20,10420546,10420737,ENSG00000125863.19,MKKS,-,ATG,63,ENST00000347364.7,ENST00000347364.7.1
235,chr20:32743437-32743716:-,chr20,32743438,32743716,ENSG00000149600.11,COMMD7,-,ATG,92,ENST00000278980.10,ENST00000278980.10.1
236,chr20:44521993-44522038:-,chr20,44521994,44522038,ENSG00000132824.13,SERINC3,-,ATG,14,ENST00000255175.5,ENST00000255175.5.1
237,chr21:31731896-31731953:-,chr21,31731897,31731953,ENSG00000156304.14,SCAF4,-,ATG,18,ENST00000399804.5,ENST00000399804.5.1
238,chr21:36699296-36699383:+,chr21,36699297,36699383,ENSG00000159263.15,SIM2,+,ATG,28,ENST00000290399.10,ENST00000290399.10.1
239,chr21:43004381-43013074:+,chr21,43004382,43013074,ENSG00000160199.14,PKNOX1,+,ATG,61,ENST00000432907.6,ENST00000432907.6.1
240,chr21:46636502-46636913:+,chr21,46636503,46636913,ENSG00000160310.17,PRMT2,+,ATG,20,ENST00000355680.7,ENST00000355680.7.1
241,chr22:18078270-18078348:+,chr22,18078271,18078348,ENSG00000215193.12,PEX26,+,ATG,25,ENST00000474897.5,ENST00000474897.5.1
242,chr22:24035476-24035515:+,chr22,24035477,24035515,ENSG00000099991.17,CABIN1,+,ATG,12,ENST00000617531.4,ENST00000617531.4.1
243,chr22:29603841-29603943:+,chr22,29603842,29603943,ENSG00000186575.17,NF2,+,ATG,33,ENST00000338641.8,ENST00000338641.8.1
244,chr22:37608501-37608630:+,chr22,37608502,37608630,ENSG00000100083.18,GGA1,+,ATG,42,ENST00000343632.8,ENST00000343632.8.1
245,chr22:39520746-39521528:+,chr22,39520747,39521528,ENSG00000128272.14,ATF4,+,ATG,59,ENST00000404241.6,ENST00000404241.6.1
246,chr22:38700353-38700404:-,chr22,38700354,38700404,ENSG00000100221.10,JOSD1,-,ATG,16,ENST00000216039.9,ENST00000216039.9.1
247,chr22:41092589-41092703:+,chr22,41092590,41092703,ENSG00000100393.12,EP300,+,ATG,37,ENST00000263253.8,ENST00000263253.8.1
248,chr22:49913704-49913842:-,chr22,49913705,49913842,ENSG00000182858.13,ALG12,-,ATG,45,ENST00000330817.10,ENST00000330817.10.1
249,chr22:50294745-50307627:-,chr22,50294746,50307627,ENSG00000196576.14,PLXNB2,-,ATG,35,ENST00000449103.5,ENST00000449103.5.1
250,chr22:50343432-50372117:+,chr22,50343433,50372117,ENSG00000100239.15,PPP6R2,+,ATG,71,ENST00000359139.7,ENST00000359139.7.1
251,chrX:13735071-13740108:+,chrX,13735072,13740108,ENSG00000046651.14,OFD1,+,ATG,143,ENST00000380567.5,ENST00000380567.5.1
252,chrX:24054923-24054947:+,chrX,24054924,24054947,ENSG00000130741.10,EIF2S3,+,ATG,7,ENST00000253039.8,ENST00000253039.8.1
253,chrX:47218426-47218471:+,chrX,47218427,47218471,ENSG00000102225.15,CDK16,+,ATG,14,ENST00000457458.6,ENST00000457458.6.1
254,chrX:53421966-53422600:-,chrX,53421967,53422600,ENSG00000072501.17,SMC1A,-,ATG,60,ENST00000375340.10,ENST00000375340.10.1
255,chrX:101051899-101052067:-,chrX,101051900,101052067,ENSG00000188917.14,TRMT2B,-,ATG,55,ENST00000545398.5,ENST00000545398.5.1
256,chrX:107628628-107645177:+,chrX,107628629,107645177,ENSG00000147224.11,PRPS1,+,ATG,40,ENST00000372428.8,ENST00000372428.8.1
257,chrX:130703233-130783594:-,chrX,130703234,130783594,ENSG00000165675.16,ENOX2,-,ATG,22,ENST00000394363.5,ENST00000394363.5.1
258,chrX:135973623-135973947:-,chrX,135973624,135973947,ENSG00000169446.5,MMGT1,-,ATG,107,ENST00000305963.2,ENST00000305963.2.1
259,chrX:154379382-154379442:+,chrX,154379383,154379442,ENSG00000102119.10,EMD,+,ATG,19,ENST00000369842.8,ENST00000369842.8.1
260,chr1:6349848-6393925:-,chr1,6349849,6393925,ENSG00000097021.19,ACOT7,-,ATG,228,ENST00000361521.8,ENST00000361521.8.1
261,chr1:38991223-38998204:+,chr1,38991224,38998204,ENSG00000174574.15,AKIRIN1,+,ATG,136,ENST00000432648.7,ENST00000432648.7.1
262,chr1:51236326-51236431:+,chr1,51236327,51236431,ENSG00000123091.4,RNF11,+,ATG,34,ENST00000242719.3,ENST00000242719.3.1
263,chr1:66925028-66946233:+,chr1,66925029,66946233,ENSG00000198160.14,MIER1,+,ATG,116,ENST00000371018.7,ENST00000371018.7.1
264,chr2:24084306-24084753:-,chr2,24084307,24084753,ENSG00000115129.13,TP53I3,-,ATG,15,ENST00000335934.8,ENST00000335934.8.1
265,chr2:27370638-27370668:+,chr2,27370639,27370668,ENSG00000115234.10,SNX17,+,ATG,9,ENST00000537606.5,ENST00000537606.5.1
266,chr2:31234411-31234471:+,chr2,31234412,31234471,ENSG00000013016.15,EHD3,+,ATG,19,ENST00000322054.9,ENST00000322054.9.1
267,chr2:112645944-112645989:+,chr2,112645945,112645989,ENSG00000144136.10,SLC20A1,+,ATG,14,ENST00000272542.7,ENST00000272542.7.2
268,chr2:130181753-130182065:-,chr2,130181754,130182065,ENSG00000136699.19,SMPD4,-,ATG,103,ENST00000409031.5,ENST00000409031.5.1
269,chr2:188974383-188984766:+,chr2,188974384,188984766,ENSG00000168542.14,COL3A1,+,ATG,63,ENST00000304636.7,ENST00000304636.7.1
270,chr3:37861975-37862230:+,chr3,37861976,37862230,ENSG00000144677.14,CTDSPL,+,ATG,84,ENST00000443503.6,ENST00000443503.6.1
271,chr3:48989958-48990291:+,chr3,48989959,48990291,ENSG00000178467.17,P4HTM,+,ATG,110,ENST00000383729.8,ENST00000383729.8.1
272,chr3:133661113-133661993:-,chr3,133661114,133661993,ENSG00000163781.13,TOPBP1,-,ATG,81,ENST00000642236.1,ENST00000642236.1.1
273,chr3:193593225-193614742:+,chr3,193593226,193614742,ENSG00000198836.9,OPA1,+,ATG,67,ENST00000392438.7,ENST00000392438.7.1
274,chr4:48341547-48341646:+,chr4,48341548,48341646,ENSG00000109171.14,SLAIN2,+,ATG,32,ENST00000264313.10,ENST00000264313.10.1
275,chr4:53377644-53377866:+,chr4,53377645,53377866,ENSG00000145216.15,FIP1L1,+,ATG,73,ENST00000358575.9,ENST00000358575.9.1
276,chr4:82798715-82798766:-,chr4,82798716,82798766,ENSG00000145284.11,SCD5,-,ATG,16,ENST00000319540.8,ENST00000319540.8.1
277,chr4:118352655-118352748:-,chr4,118352656,118352748,ENSG00000164099.3,PRSS12,-,ATG,30,ENST00000296498.3,ENST00000296498.3.1
278,chr5:87267983-87268064:+,chr5,87267984,87268064,ENSG00000145715.14,RASA1,+,ATG,26,ENST00000515800.6,ENST00000515800.6.1
279,chr5:128537690-128539509:-,chr5,128537691,128539509,ENSG00000138829.11,FBN2,-,ATG,136,ENST00000508053.5,ENST00000508053.5.1
280,chr5:172006479-172006845:-,chr5,172006480,172006845,ENSG00000072803.17,FBXW11,-,ATG,121,ENST00000296933.10,ENST00000296933.10.1
281,chr6:20534476-20535393:+,chr6,20534477,20535393,ENSG00000145996.11,CDKAL1,+,ATG,46,ENST00000274695.8,ENST00000274695.8.1
282,chr6:35342599-35342668:+,chr6,35342600,35342668,ENSG00000112033.13,PPARD,+,ATG,22,ENST00000448077.6,ENST00000448077.6.1
283,chr6:47309695-47309842:-,chr6,47309696,47309842,ENSG00000146072.6,TNFRSF21,-,ATG,48,ENST00000296861.2,ENST00000296861.2.1
284,chr6:85449842-85450025:+,chr6,85449843,85450025,ENSG00000135318.11,NT5E,+,ATG,60,ENST00000369651.7,ENST00000369651.7.1
285,chr6:112086594-112087486:-,chr6,112086595,112087486,ENSG00000074935.13,TUBE1,-,ATG,54,ENST00000368662.9,ENST00000368662.9.1
286,chr6:116571560-116571644:+,chr6,116571561,116571644,ENSG00000111832.12,RWDD1,+,ATG,27,ENST00000466444.6,ENST00000466444.6.1
287,chr7:94394948-94394969:+,chr7,94394949,94394969,ENSG00000164692.17,COL1A2,+,ATG,6,ENST00000297268.10,ENST00000297268.10.1
288,chr7:116672444-116672492:+,chr7,116672445,116672492,ENSG00000105976.14,MET,+,ATG,15,ENST00000397752.7,ENST00000397752.7.1
289,chr7:149195498-149198397:+,chr7,149195499,149198397,ENSG00000170265.11,ZNF282,+,ATG,106,ENST00000610704.4,ENST00000610704.4.1
290,chr8:118110960-118111215:-,chr8,118110961,118111215,ENSG00000182197.10,EXT1,-,ATG,84,ENST00000378204.6,ENST00000378204.6.1
291,chr9:36249204-36277042:-,chr9,36249205,36277042,ENSG00000159921.15,GNE,-,ATG,113,ENST00000396594.7,ENST00000396594.7.1
292,chr9:128420877-128421078:+,chr9,128420878,128421078,ENSG00000167123.18,CERCAM,+,ATG,66,ENST00000372842.5,ENST00000372842.5.1
293,chr10:12069008-12081475:+,chr10,12069009,12081475,ENSG00000181192.11,DHTKD1,+,ATG,60,ENST00000263035.8,ENST00000263035.8.1
294,chr10:33334597-33334663:-,chr10,33334598,33334663,ENSG00000099250.17,NRP1,-,ATG,21,ENST00000265371.8,ENST00000265371.8.1
295,chr10:73785586-73785946:+,chr10,73785587,73785946,ENSG00000214655.10,ZSWIM8,+,ATG,119,ENST00000604729.5,ENST00000604729.5.1
296,chr10:132537840-132537864:+,chr10,132537841,132537864,ENSG00000068383.18,INPP5A,+,ATG,7,ENST00000368594.7,ENST00000368594.7.1
297,chr11:61332946-61342450:-,chr11,61332947,61342450,ENSG00000167986.13,DDB1,-,ATG,89,ENST00000540166.5,ENST00000540166.5.1
298,chr11:68268065-68268251:-,chr11,68268066,68268251,ENSG00000171067.10,C11orf24,-,ATG,61,ENST00000304271.10,ENST00000304271.10.2
299,chr11:73981511-73983034:-,chr11,73981512,73983034,ENSG00000175567.8,UCP2,-,ATG,144,ENST00000310473.7,ENST00000310473.7.1
300,chr11:111540743-111543965:+,chr11,111540744,111543965,ENSG00000204381.11,LAYN,+,ATG,75,ENST00000436913.6,ENST00000436913.6.1
301,chr12:8949516-8949729:-,chr12,8949517,8949729,ENSG00000003056.7,M6PR,-,ATG,70,ENST00000000412.7,ENST00000000412.7.1
302,chr12:22046268-22046448:+,chr12,22046269,22046448,ENSG00000111726.12,CMAS,+,ATG,59,ENST00000229329.6,ENST00000229329.6.1
303,chr12:27332864-27368265:+,chr12,27332865,27368265,ENSG00000029153.14,ARNTL2,+,ATG,80,ENST00000544915.5,ENST00000544915.5.1
304,chr12:88580274-88580388:-,chr12,88580275,88580388,ENSG00000049130.15,KITLG,-,ATG,37,ENST00000347404.10,ENST00000347404.10.1
305,chr12:95217837-95217867:+,chr12,95217838,95217867,ENSG00000028203.17,VEZT,+,ATG,9,ENST00000436874.5,ENST00000436874.5.1
306,chr12:120534696-120534957:+,chr12,120534697,120534957,ENSG00000022840.15,RNF10,+,ATG,86,ENST00000325954.8,ENST00000325954.8.1
307,chr13:39037785-39037938:-,chr13,39037786,39037938,ENSG00000120685.19,PROSER1,-,ATG,50,ENST00000625998.2,ENST00000625998.2.1
308,chr13:49669818-49691459:-,chr13,49669819,49691459,ENSG00000123179.13,EBPL,-,ATG,77,ENST00000242827.10,ENST00000242827.10.1
309,chr13:52024717-52028590:+,chr13,52024718,52028590,ENSG00000253797.2,UTP14C,+,ATG,163,ENST00000521776.2,ENST00000521776.2.1
310,chr14:22982204-22982432:-,chr14,22982205,22982432,ENSG00000129474.15,AJUBA,-,ATG,75,ENST00000262713.6,ENST00000262713.6.1
311,chr14:23095193-23097732:+,chr14,23095194,23097732,ENSG00000179933.5,C14orf119,+,ATG,166,ENST00000319074.5,ENST00000319074.5.1
312,chr14:60092236-60092413:+,chr14,60092237,60092413,ENSG00000126773.12,PCNX4,+,ATG,58,ENST00000406949.5,ENST00000406949.5.1
313,chr14:96502411-96502447:+,chr14,96502412,96502447,ENSG00000090060.17,PAPOLA,+,ATG,11,ENST00000216277.12,ENST00000216277.12.1
314,chr15:22838747-22838861:+,chr15,22838748,22838861,ENSG00000140157.14,NIPA2,+,ATG,37,ENST00000398014.6,ENST00000398014.6.1
315,chr15:42268002-42273398:-,chr15,42268003,42273398,ENSG00000103978.15,TMEM87A,-,ATG,57,ENST00000448392.5,ENST00000448392.5.1
316,chr15:74675127-74695984:-,chr15,74675128,74695984,ENSG00000179151.11,EDC3,-,ATG,39,ENST00000315127.8,ENST00000315127.8.1
317,chr15:81001167-81001221:+,chr15,81001168,81001221,ENSG00000140406.3,MESDC1,+,ATG,17,ENST00000267984.3,ENST00000267984.3.2
318,chr15:100602693-100603038:+,chr15,100602694,100603038,ENSG00000183475.12,ASB7,+,ATG,114,ENST00000332783.11,ENST00000332783.11.1
319,chr15:101251542-101251914:-,chr15,101251543,101251914,ENSG00000131873.6,CHSY1,-,ATG,123,ENST00000254190.3,ENST00000254190.3.1
320,chr16:77046-79465:+,chr16,77047,79465,ENSG00000103152.11,MPG,+,ATG,39,ENST00000397817.5,ENST00000397817.5.1
321,chr16:249600-254383:+,chr16,249601,254383,ENSG00000167930.15,FAM234A,+,ATG,18,ENST00000301679.6,ENST00000301679.6.1
322,chr16:67227148-67227879:+,chr16,67227149,67227879,ENSG00000168701.18,TMEM208,+,ATG,39,ENST00000304800.13,ENST00000304800.13.1
323,chr16:69565481-69568531:+,chr16,69565482,69568531,ENSG00000102908.20,NFAT5,+,ATG,309,ENST00000426654.6,ENST00000426654.6.1
324,chr16:75464539-75464611:-,chr16,75464540,75464611,ENSG00000261717.5,RP11-77K12.1,-,ATG,23,ENST00000567194.5,ENST00000567194.5.1
325,chr17:19003970-19004162:-,chr17,19003971,19004162,ENSG00000188522.14,FAM83G,-,ATG,63,ENST00000388995.10,ENST00000388995.10.1
326,chr17:43545275-43579331:-,chr17,43545276,43579331,ENSG00000175832.12,ETV4,-,ATG,80,ENST00000586764.1,ENST00000586764.1.1
327,chr17:47189181-47189250:-,chr17,47189182,47189250,ENSG00000004897.11,CDC27,-,ATG,22,ENST00000066544.7,ENST00000066544.7.1
328,chr17:49636795-49678068:-,chr17,49636796,49678068,ENSG00000121067.17,SPOP,-,ATG,49,ENST00000347630.6,ENST00000347630.6.1
329,chr18:56626409-56638720:-,chr18,56626410,56638720,ENSG00000091164.12,TXNL1,-,ATG,141,ENST00000587807.5,ENST00000587807.5.1
330,chr18:74291847-74291961:-,chr18,74291848,74291961,ENSG00000166347.18,CYB5A,-,ATG,37,ENST00000340533.8,ENST00000340533.8.1
331,chr19:9435159-9435486:-,chr19,9435160,9435486,ENSG00000174652.17,ZNF266,-,ATG,78,ENST00000588221.5,ENST00000588221.5.1
332,chr19:17101692-17102163:+,chr19,17101693,17102163,ENSG00000099331.13,MYO9B,+,ATG,156,ENST00000595618.5,ENST00000595618.5.1
333,chr19:50376775-50377598:+,chr19,50376776,50377598,ENSG00000131408.13,NR1H2,+,ATG,20,ENST00000593532.5,ENST00000593532.5.1
334,chr20:4015263-4015353:-,chr20,4015264,4015353,ENSG00000101236.16,RNF24,-,ATG,29,ENST00000336095.10,ENST00000336095.10.1
335,chr20:33993688-33993982:+,chr20,33993689,33993982,ENSG00000125970.11,RALY,+,ATG,97,ENST00000375114.7,ENST00000375114.7.1
336,chr20:62937808-62937871:-,chr20,62937809,62937871,ENSG00000101191.16,DIDO1,-,ATG,20,ENST00000266070.8,ENST00000266070.8.1
337,chr21:29067589-29073590:-,chr21,29067590,29073590,ENSG00000156261.12,CCT8,-,ATG,88,ENST00000540844.5,ENST00000540844.5.1
338,chr22:28772686-28772959:+,chr22,28772687,28772959,ENSG00000159873.9,CCDC117,+,ATG,90,ENST00000421503.6,ENST00000421503.6.1
339,chr22:38303197-38361430:-,chr22,38303198,38361430,ENSG00000283900.1,RP1-5O6.7,-,ATG,89,ENST00000400206.7,ENST00000400206.7.1
340,chr22:38700481-38700544:-,chr22,38700482,38700544,ENSG00000100221.10,JOSD1,-,ATG,20,ENST00000216039.9,ENST00000216039.9.2
341,chr22:40552165-40552297:-,chr22,40552166,40552297,ENSG00000196588.15,MKL1,-,ATG,43,ENST00000355630.7,ENST00000355630.7.1
342,chrX:149505195-149505243:-,chrX,149505196,149505243,ENSG00000010404.17,IDS,-,ATG,15,ENST00000340855.10,ENST00000340855.10.1
343,chr1:1087506-1092020:-,chr1,1087507,1092020,ENSG00000131591.17,C1orf159,-,ATG,96,ENST00000421241.6,ENST00000421241.6.1
344,chr1:1839195-1839228:-,chr1,1839196,1839228,ENSG00000078369.17,GNB1,-,ATG,10,ENST00000615252.4,ENST00000615252.4.1
345,chr1:11980455-11980482:+,chr1,11980456,11980482,ENSG00000116688.16,MFN2,+,ATG,8,ENST00000444836.5,ENST00000444836.5.1
346,chr1:25338328-25338385:+,chr1,25338329,25338385,ENSG00000183726.10,TMEM50A,+,ATG,18,ENST00000374358.4,ENST00000374358.4.1
347,chr1:25823028-25823747:+,chr1,25823029,25823747,ENSG00000117640.17,MTFR1L,+,ATG,67,ENST00000374303.6,ENST00000374303.6.1
348,chr1:27490097-27490145:-,chr1,27490098,27490145,ENSG00000158195.10,WASF2,-,ATG,15,ENST00000618852.4,ENST00000618852.4.1
349,chr1:27558733-27558883:-,chr1,27558734,27558883,ENSG00000126705.14,AHDC1,-,ATG,49,ENST00000247087.10,ENST00000247087.10.1
350,chr1:27914631-27914715:-,chr1,27914632,27914715,ENSG00000117748.9,RPA2,-,ATG,27,ENST00000373912.7,ENST00000373912.7.1
351,chr1:28505958-28529889:+,chr1,28505959,28529889,ENSG00000180198.15,RCC1,+,ATG,88,ENST00000398958.6,ENST00000398958.6.1
352,chr1:32817299-32817353:-,chr1,32817300,32817353,ENSG00000134684.10,YARS,-,ATG,17,ENST00000373477.8,ENST00000373477.8.1
353,chr1:35931422-35945764:+,chr1,35931423,35945764,ENSG00000126070.19,AGO3,+,ATG,31,ENST00000373191.8,ENST00000373191.8.1
354,chr1:36259387-36259483:+,chr1,36259388,36259483,ENSG00000054118.13,THRAP3,+,ATG,31,ENST00000354618.9,ENST00000354618.9.1
355,chr1:37689876-37690398:-,chr1,37689877,37690398,ENSG00000116922.14,C1orf109,-,ATG,23,ENST00000494120.1,ENST00000494120.1.1
356,chr1:40979736-40979817:+,chr1,40979737,40979817,ENSG00000171793.13,CTPS1,+,ATG,26,ENST00000372621.8,ENST00000372621.8.1
