,ORF_id_gen,chromosome,start,stop,gene_id,gene_symbol,strand,start_codon,ORF_length,transcript_id,uORFids
185,chr12:120534696-120534957:+,chr12,120534697,120534957,ENSG00000022840.15,RNF10,+,ATG,86,ENST00000325954.8,ENST00000325954.8.1
186,chr12:120687179-120687227:+,chr12,120687180,120687227,ENSG00000110917.7,MLEC,+,ATG,15,ENST00000228506.7,ENST00000228506.7.1
187,chr12:124863595-124863901:-,chr12,124863596,124863901,ENSG00000073060.15,SCARB1,-,ATG,101,ENST00000339570.9,ENST00000339570.9.1
188,chr12:122483446-122492734:-,chr12,122483447,122492734,ENSG00000033030.13,ZCCHC8,-,ATG,106,ENST00000543897.5,ENST00000543897.5.1
189,chr13:39037785-39037938:-,chr13,39037786,39037938,ENSG00000120685.19,PROSER1,-,ATG,50,ENST00000352251.7,ENST00000352251.7.1
190,chr13:52024717-52028590:+,chr13,52024718,52028590,ENSG00000253797.2,UTP14C,+,ATG,163,ENST00000521776.2,ENST00000521776.2.1
191,chr13:71867109-71867181:-,chr13,71867110,71867181,ENSG00000276644.4,DACH1,-,ATG,23,ENST00000613252.4,ENST00000613252.4.1
192,chr13:97275991-97276057:+,chr13,97275992,97276057,ENSG00000139793.18,MBNL2,+,ATG,21,ENST00000397601.5,ENST00000397601.5.1
193,chr13:113491127-113495505:+,chr13,113491128,113495505,ENSG00000150403.17,TMCO3,+,ATG,49,ENST00000434316.6,ENST00000434316.6.1
194,chr14:20329246-20329366:-,chr14,20329247,20329366,ENSG00000100814.17,CCNB1IP1,-,ATG,39,ENST00000358932.8,ENST00000358932.8.1
195,chr14:24141267-24141547:-,chr14,24141268,24141547,ENSG00000100908.13,EMC9,-,ATG,52,ENST00000216799.8,ENST00000216799.8.1
196,chr14:28767104-28767299:+,chr14,28767105,28767299,ENSG00000176165.10,FOXG1,+,ATG,64,ENST00000313071.6,ENST00000313071.6.1
197,chr14:50668148-50668271:-,chr14,50668149,50668271,ENSG00000151748.14,SAV1,-,ATG,40,ENST00000324679.4,ENST00000324679.4.1
198,chr14:57268838-57268874:-,chr14,57268839,57268874,ENSG00000070367.15,EXOC5,-,ATG,11,ENST00000621441.4,ENST00000621441.4.1
199,chr14:57269195-57269291:+,chr14,57269196,57269291,ENSG00000053770.11,AP5M1,+,ATG,31,ENST00000261558.7,ENST00000261558.7.1
200,chr14:69398689-69398821:+,chr14,69398690,69398821,ENSG00000029364.11,SLC39A9,+,ATG,43,ENST00000556605.5,ENST00000556605.5.1
201,chr14:70342694-70359603:-,chr14,70342695,70359603,ENSG00000133983.14,COX16,-,ATG,39,ENST00000389912.6,ENST00000389912.6.1
202,chr14:77028549-77028597:-,chr14,77028550,77028597,ENSG00000119669.4,IRF2BPL,-,ATG,15,ENST00000238647.4,ENST00000238647.4.1
203,chr14:92121987-92122041:+,chr14,92121988,92122041,ENSG00000165934.12,CPSF2,+,ATG,17,ENST00000298875.8,ENST00000298875.8.1
204,chr15:22838747-22838861:+,chr15,22838748,22838861,ENSG00000140157.14,NIPA2,+,ATG,37,ENST00000337451.7,ENST00000337451.7.1
205,chr15:50908720-50912112:+,chr15,50908721,50912112,ENSG00000081014.10,AP4E1,+,ATG,80,ENST00000261842.9,ENST00000261842.9.1
206,chr15:68278130-68278184:+,chr15,68278131,68278184,ENSG00000169018.5,FEM1B,+,ATG,17,ENST00000306917.4,ENST00000306917.4.1
207,chr15:70097054-70097132:-,chr15,70097055,70097132,ENSG00000140332.15,TLE3,-,ATG,25,ENST00000558939.5,ENST00000558939.5.1
208,chr15:77252443-77252497:-,chr15,77252444,77252497,ENSG00000173517.10,PEAK1,-,ATG,17,ENST00000560626.6,ENST00000560626.6.1
209,chr15:81001167-81001221:+,chr15,81001168,81001221,ENSG00000140406.3,MESDC1,+,ATG,17,ENST00000267984.3,ENST00000267984.3.1
210,chr15:81001260-81001410:+,chr15,81001261,81001410,ENSG00000140406.3,MESDC1,+,ATG,49,ENST00000267984.3,ENST00000267984.3.2
211,chr15:89088485-89088539:+,chr15,89088486,89088539,ENSG00000140526.17,ABHD2,+,ATG,17,ENST00000352732.9,ENST00000352732.9.1
212,chr16:53951-55489:+,chr16,53952,55489,ENSG00000161981.10,SNRNP25,+,ATG,45,ENST00000293861.7,ENST00000293861.7.1
213,chr16:689833-689917:-,chr16,689834,689917,ENSG00000127580.15,WDR24,-,ATG,27,ENST00000293883.8,ENST00000293883.8.1
214,chr16:28491769-28491796:-,chr16,28491770,28491796,ENSG00000188603.19,CLN3,-,ATG,8,ENST00000569430.6,ENST00000569430.6.1
215,chr16:30700708-30704082:+,chr16,30700709,30704082,ENSG00000080603.16,SRCAP,+,ATG,62,ENST00000262518.8,ENST00000262518.8.1
216,chr16:47143754-47143856:-,chr16,47143755,47143856,ENSG00000171208.9,NETO2,-,ATG,33,ENST00000562435.5,ENST00000562435.5.1
217,chr16:57204541-57204658:+,chr16,57204542,57204658,ENSG00000159579.13,RSPRY1,+,ATG,38,ENST00000394420.8,ENST00000394420.8.1
218,chr16:66934549-66934678:+,chr16,66934550,66934678,ENSG00000172831.11,CES2,+,ATG,42,ENST00000317091.8,ENST00000317091.8.1
219,chr16:67227148-67227879:+,chr16,67227149,67227879,ENSG00000168701.18,TMEM208,+,ATG,39,ENST00000304800.13,ENST00000304800.13.1
220,chr16:67893275-67908685:+,chr16,67893276,67908685,ENSG00000159792.9,PSKH1,+,ATG,33,ENST00000291041.5,ENST00000291041.5.1
221,chr16:70398784-70398952:-,chr16,70398785,70398952,ENSG00000157350.12,ST3GAL2,-,ATG,55,ENST00000393640.8,ENST00000393640.8.1
222,chr16:70399325-70399433:-,chr16,70399326,70399433,ENSG00000157350.12,ST3GAL2,-,ATG,35,ENST00000393640.8,ENST00000393640.8.2
223,chr16:75644452-75647639:-,chr16,75644453,75647639,ENSG00000065427.14,KARS,-,ATG,23,ENST00000319410.9,ENST00000319410.9.1
224,chr16:70523834-70523873:+,chr16,70523835,70523873,ENSG00000189091.12,SF3B3,+,ATG,12,ENST00000302516.9,ENST00000302516.9.1
225,chr16:84102015-84102051:-,chr16,84102016,84102051,ENSG00000140943.16,MBTPS1,-,ATG,11,ENST00000343411.7,ENST00000343411.7.1
226,chr17:3668826-3668862:+,chr17,3668827,3668862,ENSG00000127774.6,TMEM93,+,ATG,11,ENST00000248378.5,ENST00000248378.5.1
227,chr17:15651674-15677212:-,chr17,15651675,15677212,ENSG00000221926.11,TRIM16,-,ATG,102,ENST00000578237.5,ENST00000578237.5.1
228,chr17:16380933-16380957:+,chr17,16380934,16380957,ENSG00000170315.13,UBB,+,ATG,7,ENST00000302182.7,ENST00000302182.7.1
229,chr17:18314780-18314822:-,chr17,18314781,18314822,ENSG00000177302.14,TOP3A,-,ATG,13,ENST00000321105.9,ENST00000321105.9.1
230,chr17:18315568-18315607:+,chr17,18315569,18315607,ENSG00000176994.10,SMCR8,+,ATG,12,ENST00000406438.4,ENST00000406438.4.1
231,chr17:28339417-28339453:+,chr17,28339418,28339453,ENSG00000109079.9,TNFAIP1,+,ATG,11,ENST00000226225.6,ENST00000226225.6.1
232,chr17:30832278-30832320:+,chr17,30832279,30832320,ENSG00000176208.8,ATAD5,+,ATG,13,ENST00000321990.4,ENST00000321990.4.1
233,chr17:32007988-32017986:+,chr17,32007989,32017986,ENSG00000185158.12,LRRC37B,+,ATG,52,ENST00000543378.6,ENST00000543378.6.1
234,chr17:42824188-42824248:-,chr17,42824189,42824248,ENSG00000126581.12,BECN1,-,ATG,19,ENST00000361523.8,ENST00000361523.8.1
235,chr17:47189181-47189250:-,chr17,47189182,47189250,ENSG00000004897.11,CDC27,-,ATG,22,ENST00000066544.7,ENST00000066544.7.1
236,chr17:49707822-49708086:-,chr17,49707823,49708086,ENSG00000121073.13,SLC35B1,-,ATG,87,ENST00000240333.10,ENST00000240333.10.1
237,chr17:58351501-58352135:-,chr17,58351502,58352135,ENSG00000213246.6,SUPT4H1,-,ATG,25,ENST00000577396.5,ENST00000577396.5.1
238,chr17:59699157-59699898:-,chr17,59699158,59699898,ENSG00000141378.14,PTRH2,-,ATG,246,ENST00000409433.2,ENST00000409433.2.1
239,chr17:77088764-77088881:+,chr17,77088765,77088881,ENSG00000129657.14,SEC14L1,+,ATG,38,ENST00000392476.6,ENST00000392476.6.1
240,chr17:80013492-80013576:-,chr17,80013493,80013576,ENSG00000167291.15,TBC1D16,-,ATG,27,ENST00000310924.6,ENST00000310924.6.1
241,chr17:81395488-81399608:+,chr17,81395489,81399608,ENSG00000266074.8,BAHCC1,+,ATG,73,ENST00000584436.7,ENST00000584436.7.1
242,chr18:2571272-2571296:-,chr18,2571273,2571296,ENSG00000101574.14,METTL4,-,ATG,7,ENST00000319888.10,ENST00000319888.10.1
243,chr18:59139642-59139930:+,chr18,59139643,59139930,ENSG00000166562.8,SEC11C,+,ATG,95,ENST00000587834.5,ENST00000587834.5.1
244,chr18:57621772-57621820:-,chr18,57621773,57621820,ENSG00000134440.11,NARS,-,ATG,15,ENST00000256854.9,ENST00000256854.9.1
245,chr19:893135-893162:-,chr19,893136,893162,ENSG00000175221.14,MED16,-,ATG,8,ENST00000395808.7,ENST00000395808.7.1
246,chr19:1911902-1912160:+,chr19,1911903,1912160,ENSG00000213638.5,ADAT3,+,ATG,85,ENST00000329478.3,ENST00000329478.3.1
247,chr19:11529065-11529122:-,chr19,11529066,11529122,ENSG00000130159.13,ECSIT,-,ATG,18,ENST00000270517.11,ENST00000270517.11.1
248,chr19:18557906-18562105:+,chr19,18557907,18562105,ENSG00000105700.10,KXD1,+,ATG,25,ENST00000222307.8,ENST00000222307.8.1
249,chr19:36114934-36115024:-,chr19,36114935,36115024,ENSG00000105258.8,POLR2I,-,ATG,29,ENST00000221859.8,ENST00000221859.8.1
250,chr19:36589619-36589691:-,chr19,36589620,36589691,ENSG00000186020.12,ZNF529,-,ATG,23,ENST00000586115.5,ENST00000586115.5.1
251,chr19:36236033-36236153:+,chr19,36236034,36236153,ENSG00000167635.11,ZNF146,+,ATG,39,ENST00000443387.2,ENST00000443387.2.1
252,chr19:36236265-36236337:+,chr19,36236266,36236337,ENSG00000167635.11,ZNF146,+,ATG,23,ENST00000443387.2,ENST00000443387.2.2
253,chr19:39168229-39168271:+,chr19,39168230,39168271,ENSG00000130669.17,PAK4,+,ATG,13,ENST00000599386.5,ENST00000599386.5.1
254,chr19:40800522-40800603:+,chr19,40800523,40800603,ENSG00000269858.5,EGLN2,+,ATG,26,ENST00000303961.8,ENST00000303961.8.1
255,chr19:41268222-41272087:+,chr19,41268223,41272087,ENSG00000105323.16,HNRNPUL1,+,ATG,42,ENST00000352456.7,ENST00000352456.7.1
256,chr19:43596714-43597139:+,chr19,43596715,43597139,ENSG00000124444.15,ZNF576,+,ATG,24,ENST00000336564.4,ENST00000336564.4.1
257,chr19:48872553-48872634:+,chr19,48872554,48872634,ENSG00000087074.7,PPP1R15A,+,ATG,26,ENST00000200453.5,ENST00000200453.5.1
258,chr19:49929358-49929397:-,chr19,49929359,49929397,ENSG00000104951.15,IL4I1,-,ATG,12,ENST00000595948.5,ENST00000595948.5.1
259,chr19:55599465-55599495:-,chr19,55599466,55599495,ENSG00000179943.7,FIZ1,-,ATG,9,ENST00000590714.1,ENST00000590714.1.1
260,chr19:56601558-56621291:+,chr19,56601559,56621291,ENSG00000197951.8,ZNF71,+,ATG,18,ENST00000328070.10,ENST00000328070.10.1
261,chr19:57389920-57390004:+,chr19,57389921,57390004,ENSG00000188785.11,ZNF548,+,ATG,27,ENST00000366197.9,ENST00000366197.9.1
262,chr19:57559747-57559786:-,chr19,57559748,57559786,ENSG00000251369.8,ZNF550,-,ATG,12,ENST00000601415.5,ENST00000601415.5.1
263,chr20:325669-325732:+,chr20,325670,325732,ENSG00000177732.8,SOX12,+,ATG,20,ENST00000342665.4,ENST00000342665.4.1
264,chr20:10420545-10420737:-,chr20,10420546,10420737,ENSG00000125863.19,MKKS,-,ATG,63,ENST00000347364.7,ENST00000347364.7.1
265,chr20:44521993-44522038:-,chr20,44521994,44522038,ENSG00000132824.13,SERINC3,-,ATG,14,ENST00000342374.4,ENST00000342374.4.1
266,chr21:36699296-36699383:+,chr21,36699297,36699383,ENSG00000159263.15,SIM2,+,ATG,28,ENST00000290399.10,ENST00000290399.10.1
267,chr21:46318040-46322905:-,chr21,46318041,46322905,ENSG00000160298.17,C21orf58,-,ATG,148,ENST00000291691.11,ENST00000291691.11.1
268,chr21:46636928-46644318:+,chr21,46636929,46644318,ENSG00000160310.17,PRMT2,+,ATG,59,ENST00000355680.7,ENST00000355680.7.1
269,chr22:21000770-21002150:-,chr22,21000771,21002150,ENSG00000184436.11,THAP7,-,ATG,105,ENST00000399133.2,ENST00000399133.2.1
270,chr22:20917764-20917812:+,chr22,20917765,20917812,ENSG00000099942.12,CRKL,+,ATG,15,ENST00000354336.7,ENST00000354336.7.1
271,chr22:26481762-26481792:-,chr22,26481763,26481792,ENSG00000100099.20,HPS4,-,ATG,9,ENST00000398145.6,ENST00000398145.6.1
272,chr22:28883593-28883683:+,chr22,28883594,28883683,ENSG00000183579.15,ZNRF3,+,ATG,29,ENST00000544604.6,ENST00000544604.6.1
273,chr22:40400700-40400757:+,chr22,40400701,40400757,ENSG00000100359.20,SGSM3,+,ATG,18,ENST00000248929.13,ENST00000248929.13.1
274,chr22:41092589-41092703:+,chr22,41092590,41092703,ENSG00000100393.12,EP300,+,ATG,37,ENST00000263253.8,ENST00000263253.8.1
275,chr22:50294745-50307627:-,chr22,50294746,50307627,ENSG00000196576.14,PLXNB2,-,ATG,35,ENST00000449103.5,ENST00000449103.5.1
276,chrX:13735071-13740108:+,chrX,13735072,13740108,ENSG00000046651.14,OFD1,+,ATG,143,ENST00000380567.5,ENST00000380567.5.1
277,chrX:17746075-17749445:+,chrX,17746076,17749445,ENSG00000047634.14,SCML1,+,ATG,22,ENST00000380045.7,ENST00000380045.7.1
278,chrX:23783277-23783367:+,chrX,23783278,23783367,ENSG00000130066.16,SAT1,+,ATG,29,ENST00000379270.4,ENST00000379270.4.1
279,chrX:38033670-38033766:+,chrX,38033671,38033766,ENSG00000147041.11,SYTL5,+,ATG,31,ENST00000297875.6,ENST00000297875.6.1
280,chrX:38327440-38327485:-,chrX,38327441,38327485,ENSG00000156313.13,RPGR,-,ATG,14,ENST00000318842.11,ENST00000318842.11.1
281,chrX:154092264-154097665:-,chrX,154092265,154097665,ENSG00000169057.21,MECP2,-,ATG,34,ENST00000303391.10,ENST00000303391.10.1
282,chrX:153447877-153454493:-,chrX,153447878,153454493,ENSG00000183479.12,TREX2,-,ATG,43,ENST00000370232.3,ENST00000370232.3.1
283,chr1:3856991-3857192:-,chr1,3856992,3857192,ENSG00000116198.12,CEP104,-,ATG,66,ENST00000378230.7,ENST00000378230.7.1
284,chr1:6349848-6393925:-,chr1,6349849,6393925,ENSG00000097021.19,ACOT7,-,ATG,228,ENST00000361521.8,ENST00000361521.8.1
285,chr1:38991223-38998204:+,chr1,38991224,38998204,ENSG00000174574.15,AKIRIN1,+,ATG,136,ENST00000432648.7,ENST00000432648.7.1
286,chr1:51236326-51236431:+,chr1,51236327,51236431,ENSG00000123091.4,RNF11,+,ATG,34,ENST00000242719.3,ENST00000242719.3.1
287,chr1:224616789-224617062:+,chr1,224616790,224617062,ENSG00000143786.7,CNIH3,+,ATG,90,ENST00000272133.3,ENST00000272133.3.1
288,chr2:24084306-24084753:-,chr2,24084307,24084753,ENSG00000115129.13,TP53I3,-,ATG,15,ENST00000335934.8,ENST00000335934.8.1
289,chr2:27370638-27370668:+,chr2,27370639,27370668,ENSG00000115234.10,SNX17,+,ATG,9,ENST00000233575.6,ENST00000233575.6.1
290,chr2:31234411-31234471:+,chr2,31234412,31234471,ENSG00000013016.15,EHD3,+,ATG,19,ENST00000322054.9,ENST00000322054.9.1
291,chr2:112645944-112645989:+,chr2,112645945,112645989,ENSG00000144136.10,SLC20A1,+,ATG,14,ENST00000272542.7,ENST00000272542.7.2
292,chr2:130181753-130182065:-,chr2,130181754,130182065,ENSG00000136699.19,SMPD4,-,ATG,103,ENST00000409031.5,ENST00000409031.5.1
293,chr2:188974383-188984766:+,chr2,188974384,188984766,ENSG00000168542.14,COL3A1,+,ATG,63,ENST00000304636.7,ENST00000304636.7.1
294,chr3:37861975-37862230:+,chr3,37861976,37862230,ENSG00000144677.14,CTDSPL,+,ATG,84,ENST00000443503.6,ENST00000443503.6.1
295,chr3:48989958-48990291:+,chr3,48989959,48990291,ENSG00000178467.17,P4HTM,+,ATG,110,ENST00000383729.8,ENST00000383729.8.1
296,chr3:49747825-49748086:-,chr3,49747826,49748086,ENSG00000176095.11,IP6K1,-,ATG,86,ENST00000321599.8,ENST00000321599.8.1
297,chr3:133661113-133661993:-,chr3,133661114,133661993,ENSG00000163781.13,TOPBP1,-,ATG,81,ENST00000642236.1,ENST00000642236.1.1
298,chr3:193593225-193614742:+,chr3,193593226,193614742,ENSG00000198836.9,OPA1,+,ATG,67,ENST00000392438.7,ENST00000392438.7.1
299,chr4:48341547-48341646:+,chr4,48341548,48341646,ENSG00000109171.14,SLAIN2,+,ATG,32,ENST00000264313.10,ENST00000264313.10.1
300,chr4:53377644-53377866:+,chr4,53377645,53377866,ENSG00000145216.15,FIP1L1,+,ATG,73,ENST00000358575.9,ENST00000358575.9.1
301,chr4:80266711-80266828:+,chr4,80266712,80266828,ENSG00000138675.16,FGF5,+,ATG,38,ENST00000456523.3,ENST00000456523.3.1
302,chr4:82798715-82798766:-,chr4,82798716,82798766,ENSG00000145284.11,SCD5,-,ATG,16,ENST00000319540.8,ENST00000319540.8.1
303,chr4:118352655-118352748:-,chr4,118352656,118352748,ENSG00000164099.3,PRSS12,-,ATG,30,ENST00000296498.3,ENST00000296498.3.1
304,chr5:87267983-87268064:+,chr5,87267984,87268064,ENSG00000145715.14,RASA1,+,ATG,26,ENST00000274376.10,ENST00000274376.10.1
305,chr5:128537690-128539509:-,chr5,128537691,128539509,ENSG00000138829.11,FBN2,-,ATG,136,ENST00000508053.5,ENST00000508053.5.1
306,chr5:172006479-172006845:-,chr5,172006480,172006845,ENSG00000072803.17,FBXW11,-,ATG,121,ENST00000296933.10,ENST00000296933.10.1
307,chr6:47309695-47309842:-,chr6,47309696,47309842,ENSG00000146072.6,TNFRSF21,-,ATG,48,ENST00000296861.2,ENST00000296861.2.1
308,chr6:63572553-63572688:+,chr6,63572554,63572688,ENSG00000112245.10,PTP4A1,+,ATG,44,ENST00000370651.5,ENST00000370651.5.2
309,chr6:116571560-116571644:+,chr6,116571561,116571644,ENSG00000111832.12,RWDD1,+,ATG,27,ENST00000466444.6,ENST00000466444.6.1
310,chr6:112086594-112087486:-,chr6,112086595,112087486,ENSG00000074935.13,TUBE1,-,ATG,54,ENST00000368662.9,ENST00000368662.9.1
311,chr7:116672444-116672492:+,chr7,116672445,116672492,ENSG00000105976.14,MET,+,ATG,15,ENST00000397752.7,ENST00000397752.7.1
312,chr7:94394948-94394969:+,chr7,94394949,94394969,ENSG00000164692.17,COL1A2,+,ATG,6,ENST00000297268.10,ENST00000297268.10.1
313,chr7:149195498-149198397:+,chr7,149195499,149198397,ENSG00000170265.11,ZNF282,+,ATG,106,ENST00000610704.4,ENST00000610704.4.1
314,chr8:38997000-38997039:+,chr8,38997001,38997039,ENSG00000168615.11,ADAM9,+,ATG,12,ENST00000487273.6,ENST00000487273.6.1
315,chr8:118110960-118111215:-,chr8,118110961,118111215,ENSG00000182197.10,EXT1,-,ATG,84,ENST00000378204.6,ENST00000378204.6.1
316,chr9:36249204-36277042:-,chr9,36249205,36277042,ENSG00000159921.15,GNE,-,ATG,113,ENST00000396594.7,ENST00000396594.7.1
317,chr9:128420877-128421078:+,chr9,128420878,128421078,ENSG00000167123.18,CERCAM,+,ATG,66,ENST00000372842.5,ENST00000372842.5.1
318,chr9:137459131-137459278:-,chr9,137459132,137459278,ENSG00000165802.22,NSMF,-,ATG,48,ENST00000265663.12,ENST00000265663.12.1
319,chr10:12069008-12081475:+,chr10,12069009,12081475,ENSG00000181192.11,DHTKD1,+,ATG,60,ENST00000263035.8,ENST00000263035.8.1
320,chr10:33334597-33334663:-,chr10,33334598,33334663,ENSG00000099250.17,NRP1,-,ATG,21,ENST00000265371.8,ENST00000265371.8.1
321,chr10:73785586-73785946:+,chr10,73785587,73785946,ENSG00000214655.10,ZSWIM8,+,ATG,119,ENST00000604729.5,ENST00000604729.5.1
322,chr10:132537840-132537864:+,chr10,132537841,132537864,ENSG00000068383.18,INPP5A,+,ATG,7,ENST00000368594.7,ENST00000368594.7.1
323,chr11:68268065-68268251:-,chr11,68268066,68268251,ENSG00000171067.10,C11orf24,-,ATG,61,ENST00000304271.10,ENST00000304271.10.1
324,chr11:111540743-111543965:+,chr11,111540744,111543965,ENSG00000204381.11,LAYN,+,ATG,75,ENST00000375614.6,ENST00000375614.6.1
325,chr12:8949516-8949729:-,chr12,8949517,8949729,ENSG00000003056.7,M6PR,-,ATG,70,ENST00000000412.7,ENST00000000412.7.1
326,chr12:22046268-22046448:+,chr12,22046269,22046448,ENSG00000111726.12,CMAS,+,ATG,59,ENST00000229329.6,ENST00000229329.6.1
327,chr12:27332864-27368265:+,chr12,27332865,27368265,ENSG00000029153.14,ARNTL2,+,ATG,80,ENST00000544915.5,ENST00000544915.5.1
328,chr12:88580274-88580388:-,chr12,88580275,88580388,ENSG00000049130.15,KITLG,-,ATG,37,ENST00000347404.10,ENST00000347404.10.1
329,chr12:95217837-95217867:+,chr12,95217838,95217867,ENSG00000028203.17,VEZT,+,ATG,9,ENST00000436874.5,ENST00000436874.5.1
330,chr13:49669818-49691459:-,chr13,49669819,49691459,ENSG00000123179.13,EBPL,-,ATG,77,ENST00000242827.10,ENST00000242827.10.1
331,chr14:22982204-22982432:-,chr14,22982205,22982432,ENSG00000129474.15,AJUBA,-,ATG,75,ENST00000262713.6,ENST00000262713.6.1
332,chr14:23095193-23097732:+,chr14,23095194,23097732,ENSG00000179933.5,C14orf119,+,ATG,166,ENST00000319074.5,ENST00000319074.5.1
333,chr14:60092236-60092413:+,chr14,60092237,60092413,ENSG00000126773.12,PCNX4,+,ATG,58,ENST00000406949.5,ENST00000406949.5.1
334,chr14:96502411-96502447:+,chr14,96502412,96502447,ENSG00000090060.17,PAPOLA,+,ATG,11,ENST00000216277.12,ENST00000216277.12.1
335,chr15:74675127-74695984:-,chr15,74675128,74695984,ENSG00000179151.11,EDC3,-,ATG,39,ENST00000315127.8,ENST00000315127.8.1
336,chr15:100602693-100603038:+,chr15,100602694,100603038,ENSG00000183475.12,ASB7,+,ATG,114,ENST00000332783.11,ENST00000332783.11.1
337,chr15:101251542-101251914:-,chr15,101251543,101251914,ENSG00000131873.6,CHSY1,-,ATG,123,ENST00000254190.3,ENST00000254190.3.1
338,chr16:249600-254383:+,chr16,249601,254383,ENSG00000167930.15,FAM234A,+,ATG,18,ENST00000301679.6,ENST00000301679.6.1
339,chr16:77046-79465:+,chr16,77047,79465,ENSG00000103152.11,MPG,+,ATG,39,ENST00000436333.5,ENST00000436333.5.1
340,chr16:75464539-75464611:-,chr16,75464540,75464611,ENSG00000261717.5,RP11-77K12.1,-,ATG,23,ENST00000567194.5,ENST00000567194.5.1
341,chr17:4999896-5000223:+,chr17,4999897,5000223,ENSG00000129250.11,KIF1C,+,ATG,25,ENST00000320785.9,ENST00000320785.9.1
342,chr17:19003970-19004162:-,chr17,19003971,19004162,ENSG00000188522.14,FAM83G,-,ATG,63,ENST00000388995.10,ENST00000388995.10.1
343,chr17:43545275-43579331:-,chr17,43545276,43579331,ENSG00000175832.12,ETV4,-,ATG,80,ENST00000586764.1,ENST00000586764.1.1
344,chr17:49675906-49678068:-,chr17,49675907,49678068,ENSG00000121067.17,SPOP,-,ATG,81,ENST00000393328.6,ENST00000393328.6.1
345,chr18:74291847-74291961:-,chr18,74291848,74291961,ENSG00000166347.18,CYB5A,-,ATG,37,ENST00000340533.8,ENST00000340533.8.1
346,chr19:9435159-9435486:-,chr19,9435160,9435486,ENSG00000174652.17,ZNF266,-,ATG,78,ENST00000588221.5,ENST00000588221.5.1
347,chr19:17101692-17102163:+,chr19,17101693,17102163,ENSG00000099331.13,MYO9B,+,ATG,156,ENST00000595618.5,ENST00000595618.5.1
348,chr19:50376775-50377598:+,chr19,50376776,50377598,ENSG00000131408.13,NR1H2,+,ATG,20,ENST00000600355.5,ENST00000600355.5.1
349,chr19:50507676-50511158:-,chr19,50507677,50511158,ENSG00000161677.11,JOSD2,-,ATG,75,ENST00000598418.5,ENST00000598418.5.1
350,chr20:4015263-4015353:-,chr20,4015264,4015353,ENSG00000101236.16,RNF24,-,ATG,29,ENST00000336095.10,ENST00000336095.10.1
351,chr20:33993688-33993982:+,chr20,33993689,33993982,ENSG00000125970.11,RALY,+,ATG,97,ENST00000375114.7,ENST00000375114.7.1
352,chr22:28772686-28772959:+,chr22,28772687,28772959,ENSG00000159873.9,CCDC117,+,ATG,90,ENST00000249064.8,ENST00000249064.8.1
353,chr22:29603841-29603943:+,chr22,29603842,29603943,ENSG00000186575.17,NF2,+,ATG,33,ENST00000338641.8,ENST00000338641.8.1
354,chr22:38303197-38361430:-,chr22,38303198,38361430,ENSG00000283900.1,RP1-5O6.7,-,ATG,89,ENST00000400206.7,ENST00000400206.7.1
355,chr22:38700481-38700544:-,chr22,38700482,38700544,ENSG00000100221.10,JOSD1,-,ATG,20,ENST00000216039.9,ENST00000216039.9.1
356,chr22:39520746-39521528:+,chr22,39520747,39521528,ENSG00000128272.14,ATF4,+,ATG,59,ENST00000404241.6,ENST00000404241.6.1
